className,totalAuthoredCommits,normalizedCommitExp,gold
u,124,5.70902394106814,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,1.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,-1.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,-1.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,-1.0
u,124,5.70902394106814,1.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,1.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,124,5.70902394106814,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,1.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,-1.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,4,0.1841620626151013,1.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,6,0.2762430939226519,0.0
u,0,0.0,0.0
u,76,3.4990791896869244,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,1.0
u,76,3.4990791896869244,1.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,0,0.0,0.0
u,124,5.70902394106814,1.0
u,0,0.0,0.0
u,0,0.0,0.0
u,76,3.4990791896869244,0.0
u,76,3.4990791896869244,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,76,3.4990791896869244,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,1.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,-1.0
u,124,5.70902394106814,-1.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
u,124,5.70902394106814,0.0
nu,201,0.15901898734177214,0.0
nu,1366,1.0806962025316456,0.0
nu,972,0.7689873417721519,0.0
nu,1,0.0007911392405063292,0.0
nu,61,0.048259493670886076,0.0
nu,61,0.048259493670886076,0.0
nu,220,0.1740506329113924,0.0
nu,1,0.0007911392405063292,1.0
nu,1,0.0007911392405063292,0.0
nu,0,0.0,1.0
nu,1,0.0007911392405063292,0.0
nu,445,0.35205696202531644,0.0
nu,5088,4.025316455696203,1.0
nu,5088,4.025316455696203,0.0
nu,5088,4.025316455696203,0.0
nu,364,0.2879746835443038,0.0
nu,3713,2.9375,1.0
nu,3713,2.9375,1.0
nu,3713,2.9375,1.0
nu,3713,2.9375,0.0
nu,3713,2.9375,1.0
nu,3713,2.9375,1.0
nu,1112,0.879746835443038,0.0
nu,1035,0.8188291139240507,0.0
nu,1035,0.8188291139240507,0.0
nu,1035,0.8188291139240507,0.0
nu,1035,0.8188291139240507,0.0
nu,1035,0.8188291139240507,1.0
nu,3713,2.9375,-1.0
nu,3713,2.9375,0.0
nu,363,0.2871835443037975,0.0
nu,363,0.2871835443037975,0.0
nu,3713,2.9375,0.0
nu,884,0.6993670886075949,1.0
nu,1204,0.9525316455696202,0.0
nu,1204,0.9525316455696202,0.0
nu,1204,0.9525316455696202,0.0
nu,1204,0.9525316455696202,1.0
nu,1366,1.0806962025316456,0.0
nu,1204,0.9525316455696202,0.0
nu,1366,1.0806962025316456,0.0
nu,1366,1.0806962025316456,1.0
nu,580,8.11529312998461,0.0
nu,580,8.11529312998461,0.0
nu,67,0.9374562753602911,0.0
nu,67,0.9374562753602911,0.0
nu,67,0.9374562753602911,0.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,283,3.959703372044214,0.0
nu,0,0.0,1.0
nu,283,3.959703372044214,0.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,580,8.11529312998461,0.0
nu,0,0.0,0.0
nu,283,3.959703372044214,0.0
nu,283,3.959703372044214,0.0
nu,580,8.11529312998461,0.0
nu,283,3.959703372044214,0.0
nu,0,0.0,1.0
nu,283,3.959703372044214,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,580,8.11529312998461,0.0
nu,0,0.0,0.0
nu,94,1.3152371624457815,0.0
nu,0,0.0,1.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,580,8.11529312998461,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,580,8.11529312998461,0.0
nu,0,0.0,0.0
nu,6,0.08395130824122009,1.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,152,2.1267664754442426,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,580,8.11529312998461,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,2,0.005157164590907919,0.0
nu,0,0.0,1.0
nu,2,0.005157164590907919,0.0
nu,8,0.020628658363631674,0.0
nu,6,0.015471493772723758,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,8,0.020628658363631674,0.0
nu,2,0.005157164590907919,0.0
nu,8,0.020628658363631674,0.0
nu,8,0.020628658363631674,0.0
nu,2,0.005157164590907919,0.0
nu,285,0.7348959542043785,0.0
nu,285,0.7348959542043785,0.0
nu,1,0.0025785822954539593,0.0
nu,0,0.0,1.0
nu,2,0.005157164590907919,0.0
nu,2,0.005157164590907919,0.0
nu,8,0.020628658363631674,0.0
nu,8,0.020628658363631674,1.0
nu,2,0.005157164590907919,0.0
nu,0,0.0,1.0
nu,32,0.0825146334545267,1.0
nu,8,0.020628658363631674,0.0
nu,8,0.020628658363631674,0.0
nu,8,0.020628658363631674,0.0
nu,8,0.020628658363631674,1.0
nu,33,0.08509321574998066,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,8,0.020628658363631674,1.0
nu,8,0.020628658363631674,1.0
nu,8,0.020628658363631674,0.0
nu,2,0.005157164590907919,1.0
nu,1,0.0025785822954539593,1.0
nu,6,0.015471493772723758,0.0
nu,6,0.015471493772723758,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,285,0.7348959542043785,0.0
nu,2,0.005157164590907919,0.0
nu,0,0.0,0.0
nu,2,0.005157164590907919,1.0
nu,2,0.005157164590907919,0.0
nu,0,0.0,0.0
nu,1,0.0025785822954539593,1.0
nu,0,0.0,1.0
nu,31,0.07993605115907274,0.0
nu,16,0.04125731672726335,0.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,31,0.07993605115907274,0.0
nu,31,0.07993605115907274,1.0
nu,2,0.005157164590907919,1.0
nu,31,0.07993605115907274,0.0
nu,2,0.005157164590907919,0.0
nu,2,0.005157164590907919,0.0
nu,2,0.005157164590907919,1.0
nu,8,0.020628658363631674,0.0
nu,0,0.0,1.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,1061,2.7358758154766507,0.0
nu,1061,2.7358758154766507,1.0
nu,0,0.0,1.0
nu,140,0.39314799213704016,1.0
nu,2103,5.90564448188711,-1.0
nu,2103,5.90564448188711,1.0
nu,2103,5.90564448188711,0.0
nu,249,0.6992417860151643,0.0
nu,0,0.0,1.0
nu,1712,4.8076383038472335,1.0
nu,0,0.0,1.0
nu,1712,4.8076383038472335,0.0
nu,1712,4.8076383038472335,0.0
nu,1712,4.8076383038472335,1.0
nu,0,0.0,1.0
nu,1712,4.8076383038472335,1.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,1.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,1.0
nu,1712,4.8076383038472335,1.0
nu,189,0.5307497893850042,1.0
nu,189,0.5307497893850042,0.0
nu,140,0.39314799213704016,1.0
nu,1712,4.8076383038472335,0.0
nu,0,0.0,1.0
nu,7,0.01965739960685201,0.0
nu,1712,4.8076383038472335,1.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,1712,4.8076383038472335,-1.0
nu,1288,3.6169615276607696,0.0
nu,7,0.01965739960685201,0.0
nu,1712,4.8076383038472335,1.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,-1.0
nu,1712,4.8076383038472335,1.0
nu,7,0.01965739960685201,1.0
nu,7,0.01965739960685201,1.0
nu,0,0.0,1.0
nu,1212,3.403538331929233,0.0
nu,2103,5.90564448188711,0.0
nu,2103,5.90564448188711,0.0
nu,140,0.39314799213704016,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,1.0
nu,1712,4.8076383038472335,-1.0
nu,7,0.01965739960685201,0.0
nu,1288,3.6169615276607696,-1.0
nu,1288,3.6169615276607696,-1.0
nu,1712,4.8076383038472335,0.0
nu,1712,4.8076383038472335,0.0
nu,10,0.02808199943836001,0.0
nu,10,0.02808199943836001,0.0
nu,0,0.0,1.0
nu,2103,5.90564448188711,0.0
nu,2103,5.90564448188711,1.0
nu,2103,5.90564448188711,1.0
nu,2103,5.90564448188711,0.0
nu,2103,5.90564448188711,1.0
nu,140,0.39314799213704016,-1.0
nu,0,0.0,0.0
nu,1712,4.8076383038472335,1.0
nu,1712,4.8076383038472335,-1.0
nu,2103,5.90564448188711,0.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,1288,3.6169615276607696,1.0
nu,1288,3.6169615276607696,0.0
nu,1212,3.403538331929233,1.0
nu,3,0.008424599831508003,0.0
nu,7,0.01965739960685201,0.0
nu,2103,5.90564448188711,0.0
nu,1288,3.6169615276607696,0.0
nu,1712,4.8076383038472335,0.0
nu,1712,4.8076383038472335,1.0
nu,2103,5.90564448188711,0.0
nu,0,0.0,1.0
nu,1712,4.8076383038472335,1.0
nu,789,2.215669755686605,0.0
nu,1288,3.6169615276607696,0.0
nu,1288,3.6169615276607696,0.0
nu,1712,4.8076383038472335,1.0
nu,1712,4.8076383038472335,0.0
nu,2103,5.90564448188711,0.0
nu,1288,3.6169615276607696,0.0
nu,2103,5.90564448188711,0.0
nu,0,0.0,1.0
nu,2103,5.90564448188711,0.0
nu,1288,3.6169615276607696,0.0
nu,7,0.01965739960685201,0.0
nu,0,0.0,1.0
nu,0,0.0,0.0
nu,276,0.7750631844987363,0.0
nu,276,0.7750631844987363,1.0
nu,2103,5.90564448188711,0.0
nu,2103,5.90564448188711,0.0
nu,2103,5.90564448188711,1.0
nu,2103,5.90564448188711,1.0
nu,789,2.215669755686605,1.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,-1.0
nu,1668,22.266720064076893,0.0
nu,799,10.66613269256441,0.0
nu,1668,22.266720064076893,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,0,0.0,0.0
nu,799,10.66613269256441,0.0
nu,124,1.6553197169937257,0.0
nu,124,1.6553197169937257,0.0
nu,0,0.0,1.0
nu,1668,22.266720064076893,-1.0
nu,1668,22.266720064076893,0.0
nu,1668,22.266720064076893,0.0
nu,70,0.934454678948071,0.0
nu,70,0.934454678948071,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,124,1.6553197169937257,1.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,0,0.0,1.0
nu,799,10.66613269256441,0.0
nu,85,1.1346949672940863,0.0
nu,4,0.053397410225604056,0.0
nu,4,0.053397410225604056,0.0
nu,1668,22.266720064076893,0.0
nu,85,1.1346949672940863,1.0
nu,28,0.3737818715792284,0.0
nu,85,1.1346949672940863,0.0
nu,1668,22.266720064076893,0.0
nu,1668,22.266720064076893,1.0
nu,2,0.026698705112802028,0.0
nu,0,0.0,1.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,85,1.1346949672940863,0.0
nu,799,10.66613269256441,0.0
nu,85,1.1346949672940863,0.0
nu,85,1.1346949672940863,0.0
nu,85,1.1346949672940863,0.0
nu,0,0.0,0.0
nu,1668,22.266720064076893,0.0
nu,85,1.1346949672940863,1.0
nu,0,0.0,1.0
nu,124,1.6553197169937257,0.0
nu,124,1.6553197169937257,0.0
nu,8,0.10679482045120811,0.0
nu,124,1.6553197169937257,0.0
nu,8,0.10679482045120811,0.0
nu,0,0.0,1.0
nu,85,1.1346949672940863,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,1,0.04604051565377532,0.0
nu,0,0.0,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,0.0
nu,124,5.70902394106814,-1.0
nu,124,5.70902394106814,1.0
nu,76,3.4990791896869244,1.0
nu,76,3.4990791896869244,-1.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,0,0.0,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,1.0
nu,124,5.70902394106814,0.0
nu,0,0.0,1.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,76,3.4990791896869244,0.0
nu,124,5.70902394106814,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,76,3.4990791896869244,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,0,0.0,0.0
nu,6,0.2762430939226519,0.0
nu,6,0.2762430939226519,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,-1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,1.0
nu,0,0.0,0.0
nu,124,5.70902394106814,-1.0
nu,76,3.4990791896869244,0.0
nu,0,0.0,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,0,0.0,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,-1.0
